root,session_date,morning_first_timestamp,morning_last_timestamp,morning_open,morning_high,morning_low,morning_close,morning_volume,morning_pv,morning_bar_count,morning_vwap,lunch_first_timestamp,lunch_last_timestamp,lunch_open,lunch_high,lunch_low,lunch_close,lunch_volume,lunch_pv,lunch_bar_count,lunch_vwap,cohort,morning_range,morning_reference_median_20,morning_range_ratio,morning_state,morning_range_ratio_bin,lunch_range,lunch_range_div_morning_range,lunch_range_contraction,lunch_trendiness,lunch_signed_trendiness,morning_signed_direction,lunch_signed_direction,trend_continuation_failure,new_high_or_low_during_lunch,close_location_within_lunch_range,vwap_cross,vwap_touch_after_morning_extension,year,month,week
NQ,2023-09-29,2023-09-29 13:30:00+00:00,2023-09-29 15:29:00+00:00,15001.5,15060.75,14952.0,14954.0,225586,3384628282.25,120,15003.71602071937,2023-09-29 15:30:00+00:00,2023-09-29 17:59:00+00:00,14953.5,14965.75,14819.75,14820.0,183006,2727486404.8333335,150,14903.80864470746,primary_2023_2025,108.75,127.0,0.8562992125984252,standard,0_7_to_1_0,146.0,1.342528735632184,False,0.9143835616438356,-0.9143835616438356,-1,-1,False,True,0.0017123287671232876,False,False,2023,2023-09,2023-W39
NQ,2023-10-02,2023-10-02 13:30:00+00:00,2023-10-02 15:29:00+00:00,14873.75,15046.0,14847.75,15039.0,261481,3909042294.25,120,14949.622703944073,2023-10-02 15:30:00+00:00,2023-10-02 17:59:00+00:00,15039.0,15045.25,14866.75,14909.0,173286,2586267275.0833335,150,14924.848372536348,primary_2023_2025,198.25,124.375,1.593969849246231,exhaustion,1_5_to_2_0,178.5,0.9003783102143758,False,0.7282913165266106,-0.7282913165266106,1,-1,True,False,0.23669467787114845,True,True,2023,2023-10,2023-W40
NQ,2023-10-03,2023-10-03 13:30:00+00:00,2023-10-03 15:29:00+00:00,14880.25,14974.75,14725.0,14738.0,282277,4186541131.25,120,14831.32218087198,2023-10-03 15:30:00+00:00,2023-10-03 17:59:00+00:00,14737.25,14785.0,14689.75,14696.75,150960,2225016863.3333335,150,14739.115416887476,primary_2023_2025,249.75,127.0,1.9665354330708662,exhaustion,1_5_to_2_0,95.25,0.3813813813813814,True,0.4251968503937008,-0.4251968503937008,-1,-1,False,True,0.07349081364829396,False,False,2023,2023-10,2023-W40
NQ,2023-10-04,2023-10-04 13:30:00+00:00,2023-10-04 15:29:00+00:00,14753.0,14857.0,14734.5,14838.75,274744,4064571057.0,120,14794.03028637568,2023-10-04 15:30:00+00:00,2023-10-04 17:59:00+00:00,14839.0,14899.0,14815.5,14820.25,152122,2260701471.75,150,14861.108003773286,primary_2023_2025,122.5,127.0,0.9645669291338582,standard,0_7_to_1_0,83.5,0.6816326530612244,False,0.2245508982035928,-0.2245508982035928,1,-1,True,True,0.05688622754491018,False,False,2023,2023-10,2023-W40
NQ,2023-10-05,2023-10-05 13:30:00+00:00,2023-10-05 15:29:00+00:00,14909.0,14926.5,14716.25,14756.25,228561,3381820739.3333335,120,14796.140808507722,2023-10-05 15:30:00+00:00,2023-10-05 17:59:00+00:00,14756.0,14862.0,14735.25,14856.0,151635,2244289589.6666665,150,14800.604014024906,primary_2023_2025,210.25,124.375,1.6904522613065327,exhaustion,1_5_to_2_0,126.75,0.6028537455410226,False,0.7889546351084813,0.7889546351084813,-1,1,True,False,0.9526627218934911,True,True,2023,2023-10,2023-W40
NQ,2023-10-06,2023-10-06 13:30:00+00:00,2023-10-06 15:29:00+00:00,14736.75,14950.5,14702.25,14923.5,300385,4451886423.166667,120,14820.601638452876,2023-10-06 15:30:00+00:00,2023-10-06 17:59:00+00:00,14923.75,15098.5,14922.5,15096.0,184902,2780818652.0,150,15039.419000335312,primary_2023_2025,248.25,127.0,1.954724409448819,exhaustion,1_5_to_2_0,176.0,0.7089627391742196,False,0.9786931818181818,0.9786931818181818,1,1,False,True,0.9857954545454546,False,False,2023,2023-10,2023-W40
NQ,2023-10-09,2023-10-09 13:30:00+00:00,2023-10-09 15:29:00+00:00,15012.25,15066.75,14949.5,15031.25,197837,2969776753.4166665,120,15011.230221933543,2023-10-09 15:30:00+00:00,2023-10-09 17:59:00+00:00,15031.5,15192.0,15021.75,15191.5,126390,1907338943.0,150,15090.90072790569,primary_2023_2025,117.25,132.125,0.8874172185430463,standard,0_7_to_1_0,170.25,1.4520255863539446,False,0.9397944199706314,0.9397944199706314,1,1,False,True,0.9970631424375918,False,False,2023,2023-10,2023-W41
NQ,2023-10-10,2023-10-10 13:30:00+00:00,2023-10-10 15:29:00+00:00,15201.0,15359.0,15180.0,15351.5,207654,3171303208.8333335,120,15272.05451777155,2023-10-10 15:30:00+00:00,2023-10-10 17:59:00+00:00,15351.75,15383.5,15255.25,15291.25,169821,2602721506.9166665,150,15326.264165896248,primary_2023_2025,179.0,132.125,1.3547776726584673,standard,1_3_to_1_5,128.25,0.7164804469273743,False,0.47173489278752434,-0.47173489278752434,1,-1,True,True,0.2807017543859649,True,True,2023,2023-10,2023-W41
NQ,2023-10-11,2023-10-11 13:30:00+00:00,2023-10-11 15:29:00+00:00,15325.25,15387.25,15300.5,15313.25,207654,3185631263.4166665,120,15341.054173850089,2023-10-11 15:30:00+00:00,2023-10-11 17:59:00+00:00,15313.5,15330.75,15253.0,15282.0,125343,1916896656.0,150,15293.208683372824,primary_2023_2025,86.75,132.125,0.6565752128666036,standard,le_0_7,77.75,0.8962536023054755,False,0.40514469453376206,-0.40514469453376206,-1,-1,False,True,0.3729903536977492,False,False,2023,2023-10,2023-W41
NQ,2023-10-12,2023-10-12 13:30:00+00:00,2023-10-12 15:29:00+00:00,15392.75,15467.0,15366.0,15418.25,224364,3458400212.5833335,120,15414.238525714167,2023-10-12 15:30:00+00:00,2023-10-12 17:59:00+00:00,15418.25,15468.75,15277.0,15281.0,196629,3023835612.5833335,150,15378.380669094251,primary_2023_2025,101.0,127.0,0.7952755905511811,standard,0_7_to_1_0,191.75,1.8985148514851484,False,0.7157757496740548,-0.7157757496740548,1,-1,True,True,0.020860495436766623,True,True,2023,2023-10,2023-W41
NQ,2023-10-13,2023-10-13 13:30:00+00:00,2023-10-13 15:29:00+00:00,15342.25,15366.75,15147.25,15159.25,241910,3694413784.25,120,15271.852276673142,2023-10-13 15:30:00+00:00,2023-10-13 17:59:00+00:00,15159.25,15200.75,15062.25,15117.0,210799,3190771097.5833335,150,15136.557087952664,primary_2023_2025,219.5,124.375,1.764824120603015,exhaustion,1_5_to_2_0,138.5,0.6309794988610479,False,0.30505415162454874,-0.30505415162454874,-1,-1,False,True,0.3953068592057762,False,False,2023,2023-10,2023-W41
NQ,2023-10-16,2023-10-16 13:30:00+00:00,2023-10-16 15:29:00+00:00,15175.75,15325.75,15168.75,15302.25,222401,3393036929.75,120,15256.392416176186,2023-10-16 15:30:00+00:00,2023-10-16 17:59:00+00:00,15301.75,15321.25,15212.0,15309.0,139385,2129496255.9166667,150,15277.80073836257,primary_2023_2025,157.0,124.375,1.2623115577889448,standard,1_0_to_1_3,109.25,0.695859872611465,False,0.06636155606407322,0.06636155606407322,1,1,False,False,0.8878718535469108,True,True,2023,2023-10,2023-W42
NQ,2023-10-17,2023-10-17 13:30:00+00:00,2023-10-17 15:29:00+00:00,15138.5,15247.0,15050.25,15231.5,291620,4419157651.416667,120,15153.822273563772,2023-10-17 15:30:00+00:00,2023-10-17 17:59:00+00:00,15231.25,15309.25,15191.0,15204.5,178209,2720386269.5,150,15265.145247995331,primary_2023_2025,196.75,127.0,1.5492125984251968,exhaustion,1_5_to_2_0,118.25,0.6010165184243964,False,0.226215644820296,-0.226215644820296,1,-1,True,True,0.11416490486257928,False,False,2023,2023-10,2023-W42
NQ,2023-10-18,2023-10-18 13:30:00+00:00,2023-10-18 15:29:00+00:00,15130.75,15223.75,15093.0,15130.0,275034,4165993172.4166665,120,15147.193337611592,2023-10-18 15:30:00+00:00,2023-10-18 17:59:00+00:00,15130.0,15177.25,15065.0,15113.5,230318,3482859050.5,150,15121.957686763519,primary_2023_2025,130.75,132.125,0.9895931882686849,standard,0_7_to_1_0,112.25,0.858508604206501,False,0.14699331848552338,-0.14699331848552338,-1,-1,False,True,0.43207126948775054,True,True,2023,2023-10,2023-W42
NQ,2023-10-19,2023-10-19 13:30:00+00:00,2023-10-19 15:29:00+00:00,15087.5,15109.0,14966.25,15014.0,258447,3887550733.5,120,15041.96501990737,2023-10-19 15:30:00+00:00,2023-10-19 17:59:00+00:00,15014.0,15138.25,14925.25,14991.0,365599,5498177095.666667,150,15038.818748592494,primary_2023_2025,142.75,132.875,1.0743179680150516,standard,1_0_to_1_3,213.0,1.4921190893169878,False,0.107981220657277,-0.107981220657277,-1,-1,False,True,0.3086854460093897,True,True,2023,2023-10,2023-W42
NQ,2023-10-20,2023-10-20 13:30:00+00:00,2023-10-20 15:29:00+00:00,14862.5,14886.0,14666.25,14676.25,287650,4252577053.25,120,14783.85904136972,2023-10-20 15:30:00+00:00,2023-10-20 17:59:00+00:00,14676.0,14803.25,14660.25,14777.0,213439,3145188998.8333335,150,14735.774618665442,primary_2023_2025,219.75,138.875,1.5823582358235824,exhaustion,1_5_to_2_0,143.0,0.6507394766780432,False,0.7062937062937062,0.7062937062937062,-1,1,True,True,0.8164335664335665,True,True,2023,2023-10,2023-W42
NQ,2023-10-23,2023-10-23 13:30:00+00:00,2023-10-23 15:29:00+00:00,14602.5,14749.0,14514.25,14741.0,260309,3810516514.5833335,120,14638.43553078585,2023-10-23 15:30:00+00:00,2023-10-23 17:59:00+00:00,14741.25,14853.75,14727.0,14798.5,164500,2432434382.4166665,150,14786.835151469097,primary_2023_2025,234.75,149.875,1.5663052543786489,exhaustion,1_5_to_2_0,126.75,0.5399361022364217,False,0.4516765285996055,0.4516765285996055,1,1,False,True,0.5641025641025641,False,False,2023,2023-10,2023-W43
NQ,2023-10-24,2023-10-24 13:30:00+00:00,2023-10-24 15:29:00+00:00,14778.25,14878.0,14758.5,14802.25,246547,3653273362.75,120,14817.756301029824,2023-10-24 15:30:00+00:00,2023-10-24 17:59:00+00:00,14802.0,14834.0,14706.0,14772.5,171444,2531426395.8333335,150,14765.325096435767,primary_2023_2025,119.5,163.125,0.7325670498084291,standard,0_7_to_1_0,128.0,1.0711297071129706,False,0.23046875,-0.23046875,1,-1,True,True,0.51953125,True,True,2023,2023-10,2023-W43
NQ,2023-10-25,2023-10-25 13:30:00+00:00,2023-10-25 15:29:00+00:00,14741.5,14749.25,14596.75,14637.25,286520,4196012030.6666665,120,14644.743929452277,2023-10-25 15:30:00+00:00,2023-10-25 17:59:00+00:00,14637.5,14649.0,14453.0,14483.0,202009,2938500693.5833335,150,14546.38503028743,primary_2023_2025,152.5,163.125,0.9348659003831418,standard,0_7_to_1_0,196.0,1.2852459016393443,False,0.7882653061224489,-0.7882653061224489,-1,-1,False,True,0.15306122448979592,True,True,2023,2023-10,2023-W43
NQ,2023-10-26,2023-10-26 13:30:00+00:00,2023-10-26 15:29:00+00:00,14420.75,14459.0,14251.0,14257.5,319369,4579745945.833333,120,14339.982734183133,2023-10-26 15:30:00+00:00,2023-10-26 17:59:00+00:00,14257.75,14285.0,14140.25,14223.75,225268,3199575412.8333335,150,14203.417319962593,primary_2023_2025,208.0,163.125,1.275095785440613,standard,1_0_to_1_3,144.75,0.6959134615384616,False,0.23488773747841105,-0.23488773747841105,-1,-1,False,True,0.5768566493955095,False,False,2023,2023-10,2023-W43
NQ,2023-10-27,2023-10-27 13:30:00+00:00,2023-10-27 15:29:00+00:00,14307.0,14407.75,14274.0,14389.5,281978,4041174791.8333335,120,14331.525125482603,2023-10-27 15:30:00+00:00,2023-10-27 17:59:00+00:00,14390.25,14394.25,14228.75,14243.0,175242,2507895271.8333335,150,14311.040000874982,primary_2023_2025,133.75,168.0,0.7961309523809523,standard,0_7_to_1_0,165.5,1.2373831775700934,False,0.8897280966767371,-0.8897280966767371,1,-1,True,True,0.08610271903323263,True,True,2023,2023-10,2023-W43
NQ,2023-10-30,2023-10-30 13:30:00+00:00,2023-10-30 15:29:00+00:00,14365.75,14476.5,14306.25,14340.5,274767,3952572938.1666665,120,14385.180673685947,2023-10-30 15:30:00+00:00,2023-10-30 17:59:00+00:00,14340.5,14429.25,14310.5,14426.0,179509,2578780466.9166665,150,14365.744708714697,primary_2023_2025,170.25,168.0,1.0133928571428572,standard,1_0_to_1_3,118.75,0.697503671071953,False,0.72,0.72,-1,1,True,False,0.9726315789473684,True,True,2023,2023-10,2023-W44
NQ,2023-10-31,2023-10-31 13:30:00+00:00,2023-10-31 15:29:00+00:00,14419.25,14434.25,14311.25,14379.75,254635,3661388666.25,120,14378.968587389792,2023-10-31 15:30:00+00:00,2023-10-31 17:59:00+00:00,14380.0,14483.5,14366.25,14477.5,170353,2455858399.25,150,14416.290873949974,primary_2023_2025,123.0,163.625,0.7517188693659282,standard,0_7_to_1_0,117.25,0.9532520325203252,False,0.8315565031982942,0.8315565031982942,-1,1,True,True,0.9488272921108742,True,True,2023,2023-10,2023-W44
NQ,2023-11-01,2023-11-01 13:30:00+00:00,2023-11-01 15:29:00+00:00,14520.25,14649.5,14515.25,14590.75,239524,3493567135.1666665,120,14585.457554009898,2023-11-01 15:30:00+00:00,2023-11-01 17:59:00+00:00,14591.0,14620.0,14562.25,14605.75,115422,1684611740.25,150,14595.239557883246,primary_2023_2025,134.25,154.75,0.8675282714054927,standard,0_7_to_1_0,57.75,0.4301675977653631,True,0.2554112554112554,0.2554112554112554,1,1,False,False,0.7532467532467533,True,True,2023,2023-11,2023-W44
NQ,2023-11-02,2023-11-02 13:30:00+00:00,2023-11-02 15:29:00+00:00,14920.5,14972.0,14869.5,14940.25,225527,3366183415.0,120,14925.855507322849,2023-11-02 15:30:00+00:00,2023-11-02 17:59:00+00:00,14940.25,14999.5,14922.75,14993.5,129331,1934524607.8333333,150,14957.934353197094,primary_2023_2025,102.5,154.75,0.6623586429725363,standard,le_0_7,76.75,0.748780487804878,False,0.6938110749185668,0.6938110749185668,1,1,False,True,0.9218241042345277,True,True,2023,2023-11,2023-W44
NQ,2023-11-03,2023-11-03 13:30:00+00:00,2023-11-03 15:29:00+00:00,15051.0,15163.25,15040.5,15104.75,226845,3424420406.9166665,120,15095.860199328468,2023-11-03 15:30:00+00:00,2023-11-03 17:59:00+00:00,15105.0,15204.5,15102.5,15191.5,133928,2031237948.6666667,150,15166.64139438106,primary_2023_2025,122.75,147.625,0.8314987298899238,standard,0_7_to_1_0,102.0,0.8309572301425662,False,0.8480392156862745,0.8480392156862745,1,1,False,True,0.8725490196078431,False,False,2023,2023-11,2023-W44
NQ,2023-11-06,2023-11-06 14:30:00+00:00,2023-11-06 16:29:00+00:00,15204.0,15257.5,15185.0,15221.25,177290,2698297426.1666665,120,15219.682024742888,2023-11-06 16:30:00+00:00,2023-11-06 18:59:00+00:00,15221.25,15229.0,15138.0,15169.25,113276,1720416579.5,150,15187.829544652,primary_2023_2025,72.5,138.5,0.5234657039711191,standard,le_0_7,91.0,1.2551724137931035,False,0.5714285714285714,-0.5714285714285714,1,-1,True,True,0.3434065934065934,True,True,2023,2023-11,2023-W45
NQ,2023-11-07,2023-11-07 14:30:00+00:00,2023-11-07 16:29:00+00:00,15275.75,15395.5,15224.0,15384.75,210175,3218430810.4166665,120,15313.10008524642,2023-11-07 16:30:00+00:00,2023-11-07 18:59:00+00:00,15384.75,15407.5,15329.25,15400.75,131152,2016549338.25,150,15375.665931514579,primary_2023_2025,171.5,138.5,1.2382671480144405,standard,1_0_to_1_3,78.25,0.45626822157434405,True,0.20447284345047922,0.20447284345047922,1,1,False,True,0.9137380191693291,False,False,2023,2023-11,2023-W45
NQ,2023-11-08,2023-11-08 14:30:00+00:00,2023-11-08 16:29:00+00:00,15388.5,15417.5,15330.5,15346.0,204509,3143215825.3333335,120,15369.572123150245,2023-11-08 16:30:00+00:00,2023-11-08 18:59:00+00:00,15346.0,15369.5,15286.75,15358.5,141431,2169165097.25,150,15337.26762343475,primary_2023_2025,87.0,138.5,0.628158844765343,standard,le_0_7,82.75,0.9511494252873564,False,0.1510574018126888,0.1510574018126888,-1,1,True,True,0.8670694864048338,False,False,2023,2023-11,2023-W45
NQ,2023-11-09,2023-11-09 14:30:00+00:00,2023-11-09 16:29:00+00:00,15404.5,15432.75,15346.0,15408.25,210356,3236772606.1666665,120,15387.118057800426,2023-11-09 16:30:00+00:00,2023-11-09 18:59:00+00:00,15408.25,15453.75,15305.0,15342.75,193805,2980619677.6666665,150,15379.477710413386,primary_2023_2025,86.75,138.5,0.6263537906137184,standard,le_0_7,148.75,1.7146974063400577,False,0.4403361344537815,-0.4403361344537815,1,-1,True,True,0.253781512605042,True,True,2023,2023-11,2023-W45
NQ,2023-11-10,2023-11-10 14:30:00+00:00,2023-11-10 16:29:00+00:00,15327.75,15448.5,15305.5,15436.25,227756,3499515464.25,120,15365.19549100792,2023-11-10 16:30:00+00:00,2023-11-10 18:59:00+00:00,15436.25,15568.75,15412.75,15558.25,170125,2637240947.1666665,150,15501.783671809942,primary_2023_2025,143.0,138.5,1.032490974729242,standard,1_0_to_1_3,156.0,1.0909090909090908,False,0.782051282051282,0.782051282051282,1,1,False,True,0.9326923076923077,False,False,2023,2023-11,2023-W45
NQ,2023-11-13,2023-11-13 14:30:00+00:00,2023-11-13 16:29:00+00:00,15529.75,15568.75,15465.25,15568.5,208421,3233992873.25,120,15516.636391006665,2023-11-13 16:30:00+00:00,2023-11-13 18:59:00+00:00,15568.0,15589.5,15536.5,15558.75,118495,1843872646.0,150,15560.763289590279,primary_2023_2025,103.5,138.5,0.7472924187725631,standard,0_7_to_1_0,53.0,0.5120772946859904,False,0.17452830188679244,-0.17452830188679244,1,-1,True,True,0.419811320754717,False,False,2023,2023-11,2023-W46
NQ,2023-11-14,2023-11-14 14:30:00+00:00,2023-11-14 16:29:00+00:00,15812.0,15903.0,15790.25,15870.25,222164,3522632473.4166665,120,15856.00040248045,2023-11-14 16:30:00+00:00,2023-11-14 18:59:00+00:00,15870.5,15888.0,15833.25,15851.5,108614,1722623924.3333333,150,15860.054176564101,primary_2023_2025,112.75,134.0,0.8414179104477612,standard,0_7_to_1_0,54.75,0.48558758314855877,True,0.3470319634703196,-0.3470319634703196,1,-1,True,False,0.3333333333333333,True,True,2023,2023-11,2023-W46
NQ,2023-11-15,2023-11-15 14:30:00+00:00,2023-11-15 16:29:00+00:00,15957.25,15977.25,15906.0,15958.25,207071,3301310354.75,120,15942.890867142189,2023-11-15 16:30:00+00:00,2023-11-15 18:59:00+00:00,15958.0,15958.25,15832.5,15908.25,168169,2673134716.3333335,150,15895.526026398049,primary_2023_2025,71.25,132.25,0.5387523629489603,standard,le_0_7,125.75,1.7649122807017543,False,0.3956262425447316,-0.3956262425447316,1,-1,True,True,0.6023856858846919,True,True,2023,2023-11,2023-W46
NQ,2023-11-16,2023-11-16 14:30:00+00:00,2023-11-16 16:29:00+00:00,15850.75,15905.75,15808.25,15812.75,227625,3608968558.75,120,15854.886584294343,2023-11-16 16:30:00+00:00,2023-11-16 18:59:00+00:00,15812.75,15902.75,15796.75,15848.25,149663,2372805973.4166665,150,15854.325874910075,primary_2023_2025,97.5,128.375,0.759493670886076,standard,0_7_to_1_0,106.0,1.087179487179487,False,0.33490566037735847,0.33490566037735847,-1,1,True,True,0.4858490566037736,True,True,2023,2023-11,2023-W46
NQ,2023-11-17,2023-11-17 14:30:00+00:00,2023-11-17 16:29:00+00:00,15862.75,15880.75,15825.0,15859.0,192199,3047390079.0,120,15855.38987715857,2023-11-17 16:30:00+00:00,2023-11-17 18:59:00+00:00,15858.75,15920.5,15850.25,15910.0,121982,1937771881.9166667,150,15885.719876019959,primary_2023_2025,55.75,122.875,0.4537131230925738,standard,le_0_7,70.25,1.2600896860986548,False,0.7295373665480427,0.7295373665480427,-1,1,True,True,0.8505338078291815,True,True,2023,2023-11,2023-W46
NQ,2023-11-20,2023-11-20 14:30:00+00:00,2023-11-20 16:29:00+00:00,15895.0,16018.5,15894.75,16011.25,208718,3334405434.5833335,120,15975.648648335713,2023-11-20 16:30:00+00:00,2023-11-20 18:59:00+00:00,16011.25,16076.25,16001.5,16070.75,114996,1844524927.4166667,150,16039.905104670308,primary_2023_2025,123.75,121.125,1.021671826625387,standard,1_0_to_1_3,74.75,0.604040404040404,False,0.7959866220735786,0.7959866220735786,1,1,False,True,0.9264214046822743,False,False,2023,2023-11,2023-W47
NQ,2023-11-21,2023-11-21 14:30:00+00:00,2023-11-21 16:29:00+00:00,16013.0,16020.75,15916.75,15947.5,203703,3252602089.4166665,120,15967.374508066481,2023-11-21 16:30:00+00:00,2023-11-21 18:59:00+00:00,15947.25,15990.0,15929.5,15975.25,116008,1851808928.5,150,15962.769192641887,primary_2023_2025,104.0,121.125,0.8586171310629515,standard,0_7_to_1_0,60.5,0.5817307692307693,False,0.4628099173553719,0.4628099173553719,-1,1,True,False,0.756198347107438,True,True,2023,2023-11,2023-W47
NQ,2023-11-22,2023-11-22 14:30:00+00:00,2023-11-22 16:29:00+00:00,16069.75,16173.5,16005.5,16064.25,274785,4418200737.083333,120,16078.755161611198,2023-11-22 16:30:00+00:00,2023-11-22 18:59:00+00:00,16064.75,16104.5,16058.0,16090.0,102546,1649138373.1666667,150,16081.937600361465,primary_2023_2025,168.0,117.75,1.4267515923566878,standard,1_3_to_1_5,46.5,0.2767857142857143,True,0.543010752688172,0.543010752688172,-1,1,True,False,0.6881720430107527,True,True,2023,2023-11,2023-W47
NQ,2023-11-23,2023-11-23 14:30:00+00:00,2023-11-23 16:29:00+00:00,16063.0,16074.75,16051.5,16068.0,18559,298102477.75,120,16062.42134543887,2023-11-23 16:30:00+00:00,2023-11-23 17:59:00+00:00,16068.0,16072.0,16058.5,16062.5,5310,85305694.33333333,90,16065.10251098556,primary_2023_2025,23.25,117.75,0.19745222929936307,standard,le_0_7,13.5,0.5806451612903226,False,0.4074074074074074,-0.4074074074074074,1,-1,True,False,0.2962962962962963,True,True,2023,2023-11,2023-W47
NQ,2023-11-24,2023-11-24 14:30:00+00:00,2023-11-24 16:29:00+00:00,16028.5,16053.5,15981.75,16008.75,108372,1735422809.25,120,16013.571856660392,2023-11-24 16:30:00+00:00,2023-11-24 18:14:00+00:00,16008.75,16025.25,15999.75,16011.0,41598,666203717.9166666,105,16015.282415420612,primary_2023_2025,71.75,108.375,0.6620530565167243,standard,le_0_7,25.5,0.3554006968641115,True,0.08823529411764706,0.08823529411764706,-1,1,True,False,0.4411764705882353,True,True,2023,2023-11,2023-W47
NQ,2023-11-27,2023-11-27 14:30:00+00:00,2023-11-27 16:29:00+00:00,15999.0,16051.5,15970.25,16028.25,178897,2865430178.6666665,120,16017.206429770575,2023-11-27 16:30:00+00:00,2023-11-27 18:59:00+00:00,16028.0,16089.25,16020.5,16053.25,106685,1713311946.9166667,150,16059.539269031886,primary_2023_2025,81.25,103.75,0.7831325301204819,standard,0_7_to_1_0,68.75,0.8461538461538461,False,0.36727272727272725,0.36727272727272725,1,1,False,True,0.4763636363636364,False,False,2023,2023-11,2023-W48
NQ,2023-11-28,2023-11-28 14:30:00+00:00,2023-11-28 16:29:00+00:00,15974.5,16048.0,15958.5,16040.5,213810,3420848690.75,120,15999.479401103783,2023-11-28 16:30:00+00:00,2023-11-28 18:59:00+00:00,16040.5,16071.5,15968.25,16002.5,148738,2383417313.3333335,150,16024.266248929887,primary_2023_2025,89.5,103.0,0.8689320388349514,standard,0_7_to_1_0,103.25,1.1536312849162011,False,0.36803874092009686,-0.36803874092009686,1,-1,True,True,0.33171912832929784,True,True,2023,2023-11,2023-W48
