instrument,timeframe,variant,signal_time,entry_time,exit_time,entry_session_time,session_rollup,rth_segment,trading_day,direction,reason,level,entry,stop,target,exit,outcome,r,mfe_r,mae_r,risk_points,delta,delta_pct,depth_imbalance,wick_ratio,volume_ratio,signal_volume,bid_volume,ask_volume,depth_bid_churn,depth_ask_churn,top_bid_churn,top_ask_churn,quote_bid_churn,quote_ask_churn,bid_quote_updates,ask_quote_updates,signal_trades,signal_depth_rows
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-19T06:30:00Z,2025-02-19T06:30:00Z,2025-02-19T06:44:00Z,2025-02-19T01:30:00-05:00,overnight,overnight,2025-02-19,long,vwap_bull_rejection,22266.5460,22269.7500,22266.2500,22276.7500,22266.2500,stop,-1.320000,0.571429,-1.000000,3.5000,210,0.532995,0.000000,0.000000,5.146963,394,92,302,0,0,0,0,0,0,0,0,214,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-19T08:40:00Z,2025-02-19T08:40:00Z,2025-02-19T08:47:00Z,2025-02-19T03:40:00-05:00,overnight,overnight,2025-02-19,long,vwap_bull_rejection,22264.4337,22271.2500,22264.7500,22284.2500,22264.7500,stop,-1.172308,0.692308,-1.346154,6.5000,226,0.343465,0.000000,0.000000,2.307557,658,216,442,0,0,0,0,0,0,0,0,347,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-19T12:57:00Z,2025-02-19T12:57:00Z,2025-02-19T12:59:00Z,2025-02-19T07:57:00-05:00,overnight,overnight,2025-02-19,short,vwap_bear_rejection,22250.6819,22248.2500,22251.0000,22242.7500,22242.7500,target,1.592727,2.909091,-0.454545,2.7500,-63,-0.164491,0.000000,0.000000,1.291955,383,223,160,0,0,0,0,0,0,0,0,165,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-19T12:59:00Z,2025-02-19T12:59:00Z,2025-02-19T13:00:00Z,2025-02-19T07:59:00-05:00,overnight,overnight,2025-02-19,short,vwap_bear_rejection,22250.6528,22242.7500,22249.7500,22228.7500,22228.7500,target,1.840000,2.214286,-0.107143,7.0000,-252,-0.318182,0.000000,0.000000,2.640880,792,522,270,0,0,0,0,0,0,0,0,364,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T00:54:00Z,2025-02-20T00:54:00Z,2025-02-20T00:56:00Z,2025-02-19T19:54:00-05:00,overnight,overnight,2025-02-20,long,vwap_bull_rejection,22217.6959,22219.0000,22217.7500,22221.5000,22221.5000,target,1.104000,3.200000,-0.800000,1.2500,135,0.454545,0.000000,0.000000,1.548488,297,81,216,0,0,0,0,0,0,0,0,152,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T00:56:00Z,2025-02-20T00:56:00Z,2025-02-20T01:00:00Z,2025-02-19T19:56:00-05:00,overnight,overnight,2025-02-20,long,vwap_bull_rejection,22217.7408,22221.0000,22217.7500,22227.5000,22227.5000,target,1.655385,2.307692,0.000000,3.2500,108,0.306818,0.000000,0.000000,1.916689,352,122,230,0,0,0,0,0,0,0,0,171,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T01:09:00Z,2025-02-20T01:09:00Z,2025-02-20T01:10:00Z,2025-02-19T20:09:00-05:00,overnight,overnight,2025-02-20,short,vwap_bear_rejection,22218.4674,22215.5000,22219.0000,22208.5000,22219.0000,stop,-1.320000,0.285714,-1.000000,3.5000,-137,-0.426791,0.000000,0.000000,1.274568,321,229,92,0,0,0,0,0,0,0,0,166,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T08:30:00Z,2025-02-20T08:30:00Z,2025-02-20T08:33:00Z,2025-02-20T03:30:00-05:00,overnight,overnight,2025-02-20,short,vwap_bear_rejection,22182.2148,22179.5000,22183.5000,22171.5000,22183.5000,stop,-1.280000,1.125000,-1.000000,4.0000,-146,-0.305439,0.000000,0.000000,1.394399,478,312,166,0,0,0,0,0,0,0,0,270,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T09:01:00Z,2025-02-20T09:01:00Z,2025-02-20T09:02:00Z,2025-02-20T04:01:00-05:00,overnight,overnight,2025-02-20,long,vwap_bull_rejection,22182.1023,22184.2500,22180.7500,22191.2500,22180.7500,stop,-1.320000,0.285714,-1.214286,3.5000,101,0.176883,0.000000,0.000000,3.440795,571,235,336,0,0,0,0,0,0,0,0,335,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T09:03:00Z,2025-02-20T09:03:00Z,2025-02-20T09:05:00Z,2025-02-20T04:03:00-05:00,overnight,overnight,2025-02-20,short,vwap_bear_rejection,22182.0865,22178.0000,22182.0000,22170.0000,22182.0000,stop,-1.280000,0.625000,-1.437500,4.0000,-79,-0.142342,0.000000,0.000000,2.902720,555,317,238,0,0,0,0,0,0,0,0,315,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T11:36:00Z,2025-02-20T11:36:00Z,2025-02-20T11:43:00Z,2025-02-20T06:36:00-05:00,overnight,overnight,2025-02-20,short,vwap_bear_rejection,22185.4234,22178.0000,22185.0000,22164.0000,22185.0000,stop,-1.160000,0.428571,-1.571429,7.0000,-458,-0.383585,0.000000,0.000000,5.064687,1194,826,368,0,0,0,0,0,0,0,0,594,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T12:01:00Z,2025-02-20T12:01:00Z,2025-02-20T12:11:00Z,2025-02-20T07:01:00-05:00,overnight,overnight,2025-02-20,long,vwap_bull_rejection,22185.8526,22195.0000,22182.0000,22221.0000,22182.0000,stop,-1.086154,0.576923,-1.134615,13.0000,264,0.154748,0.000000,0.000000,3.720423,1706,721,985,0,0,0,0,0,0,0,0,900,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T23:24:00Z,2025-02-20T23:24:00Z,2025-02-20T23:28:00Z,2025-02-20T18:24:00-05:00,overnight,overnight,2025-02-21,short,vwap_bear_rejection,22147.2204,22143.5000,22148.0000,22134.5000,22148.0000,stop,-1.248889,0.277778,-1.000000,4.5000,-144,-0.400000,0.000000,0.000000,1.685393,360,252,108,0,0,0,0,0,0,0,0,191,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-20T23:31:00Z,2025-02-20T23:31:00Z,2025-02-20T23:33:00Z,2025-02-20T18:31:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22147.3910,22152.0000,22147.7500,22160.5000,22160.5000,target,1.736471,2.705882,-0.176471,4.2500,197,0.373814,0.000000,0.000000,2.811416,527,165,362,0,0,0,0,0,0,0,0,250,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T00:02:00Z,2025-02-21T00:02:00Z,2025-02-21T00:22:00Z,2025-02-20T19:02:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22155.8536,22160.5000,22155.2500,22171.0000,22155.2500,stop,-1.213333,1.619048,-2.095238,5.2500,81,0.217158,0.000000,0.000000,1.658884,373,146,227,0,0,0,0,0,0,0,0,223,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T01:02:00Z,2025-02-21T01:02:00Z,2025-02-21T01:05:00Z,2025-02-20T20:02:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22156.1233,22160.0000,22156.5000,22167.0000,22156.5000,stop,-1.320000,0.214286,-1.642857,3.5000,116,0.371795,0.000000,0.000000,2.271569,312,98,214,0,0,0,0,0,0,0,0,166,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T02:49:00Z,2025-02-21T02:49:00Z,2025-02-21T03:00:00Z,2025-02-20T21:49:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22150.4531,22155.2500,22150.2500,22165.2500,22150.2500,stop,-1.224000,0.650000,-1.300000,5.0000,214,0.469298,0.000000,0.000000,3.727013,456,121,335,0,0,0,0,0,0,0,0,257,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T03:24:00Z,2025-02-21T03:24:00Z,2025-02-21T03:26:00Z,2025-02-20T22:24:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22150.4742,22153.2500,22150.7500,22158.2500,22150.7500,stop,-1.448000,0.500000,-1.100000,2.5000,44,0.323529,0.000000,0.000000,1.399897,136,46,90,0,0,0,0,0,0,0,0,73,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T03:28:00Z,2025-02-21T03:28:00Z,2025-02-21T03:29:00Z,2025-02-20T22:28:00-05:00,overnight,overnight,2025-02-21,short,vwap_bear_rejection,22150.4800,22148.5000,22150.7500,22144.0000,22150.7500,stop,-1.497778,0.111111,-1.333333,2.2500,-31,-0.223022,0.000000,0.000000,1.360078,139,85,54,0,0,0,0,0,0,0,0,85,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T07:52:00Z,2025-02-21T07:52:00Z,2025-02-21T07:54:00Z,2025-02-21T02:52:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22145.2921,22149.5000,22144.5000,22159.5000,22144.5000,stop,-1.224000,0.000000,-1.300000,5.0000,29,0.169591,0.000000,0.000000,1.231988,171,71,100,0,0,0,0,0,0,0,0,120,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T08:48:00Z,2025-02-21T08:48:00Z,2025-02-21T09:08:00Z,2025-02-21T03:48:00-05:00,overnight,overnight,2025-02-21,long,vwap_bull_rejection,22142.3966,22148.7500,22142.2500,22161.7500,22142.2500,stop,-1.172308,1.961538,-1.076923,6.5000,181,0.434053,0.000000,0.000000,1.291022,417,118,299,0,0,0,0,0,0,0,0,251,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-21T14:32:00Z,2025-02-21T14:32:00Z,2025-02-21T14:36:00Z,2025-02-21T09:32:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-02-21,short,vwap_bear_rejection,22169.9929,22138.5000,22170.0000,22075.5000,22170.0000,stop,-1.035556,0.087302,-1.206349,31.5000,-1342,-0.119907,0.000000,0.000000,7.752572,11192,6267,4925,0,0,0,0,0,0,0,0,5871,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-23T23:06:00Z,2025-02-23T23:06:00Z,2025-02-23T23:26:00Z,2025-02-23T18:06:00-05:00,overnight,overnight,2025-02-24,long,vwap_bull_rejection,21704.0064,21723.5000,21703.5000,21763.5000,21747.5000,timeout,1.144000,1.425000,-0.250000,20.0000,161,0.117949,0.000000,0.000000,1.935072,1365,602,763,0,0,0,0,0,0,0,0,961,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T02:06:00Z,2025-02-24T02:06:00Z,2025-02-24T02:08:00Z,2025-02-23T21:06:00-05:00,overnight,overnight,2025-02-24,long,vwap_bull_rejection,21752.7328,21759.2500,21753.0000,21771.7500,21753.0000,stop,-1.179200,0.440000,-1.080000,6.2500,156,0.219101,0.000000,0.000000,2.135893,712,278,434,0,0,0,0,0,0,0,0,392,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T10:32:00Z,2025-02-24T10:32:00Z,2025-02-24T10:38:00Z,2025-02-24T05:32:00-05:00,overnight,overnight,2025-02-24,long,vwap_bull_rejection,21763.4584,21771.0000,21763.5000,21786.0000,21763.5000,stop,-1.149333,0.400000,-1.033333,7.5000,151,0.380353,0.000000,0.000000,1.551084,397,123,274,0,0,0,0,0,0,0,0,203,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T11:01:00Z,2025-02-24T11:01:00Z,2025-02-24T11:21:00Z,2025-02-24T06:01:00-05:00,overnight,overnight,2025-02-24,short,vwap_bear_rejection,21763.4617,21754.2500,21776.0000,21710.7500,21776.0000,stop,-1.051494,0.241379,-1.034483,21.7500,-327,-0.102347,0.000000,0.000000,13.671374,3195,1761,1434,0,0,0,0,0,0,0,0,1643,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T12:04:00Z,2025-02-24T12:04:00Z,2025-02-24T12:20:00Z,2025-02-24T07:04:00-05:00,overnight,overnight,2025-02-24,short,vwap_bear_rejection,21763.8935,21751.7500,21762.5000,21730.2500,21762.5000,stop,-1.104186,0.883721,-1.441860,10.7500,-425,-0.466520,0.000000,0.000000,2.647102,911,668,243,0,0,0,0,0,0,0,0,477,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T13:16:00Z,2025-02-24T13:16:00Z,2025-02-24T13:36:00Z,2025-02-24T08:16:00-05:00,overnight,overnight,2025-02-24,long,vwap_bull_rejection,21763.3450,21773.5000,21763.0000,21794.5000,21775.0000,timeout,0.036190,1.190476,-0.785714,10.5000,107,0.167449,0.000000,0.000000,1.627818,639,266,373,0,0,0,0,0,0,0,0,399,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T14:28:00Z,2025-02-24T14:28:00Z,2025-02-24T14:33:00Z,2025-02-24T09:28:00-05:00,overnight,overnight,2025-02-24,short,vwap_bear_rejection,21764.9759,21742.7500,21763.7500,21700.7500,21763.7500,stop,-1.053333,0.511905,-2.809524,21.0000,-807,-0.259736,0.000000,0.000000,3.298652,3107,1957,1150,0,0,0,0,0,0,0,0,1786,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T17:32:00Z,2025-02-24T17:32:00Z,2025-02-24T17:37:00Z,2025-02-24T12:32:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-02-24,short,vwap_bear_rejection,21629.4320,21611.7500,21627.2500,21580.7500,21627.2500,stop,-1.072258,0.145161,-1.467742,15.5000,-896,-0.224000,0.000000,0.000000,1.391934,4000,2448,1552,0,0,0,0,0,0,0,0,1969,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T17:55:00Z,2025-02-24T17:55:00Z,2025-02-24T17:57:00Z,2025-02-24T12:55:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-02-24,short,vwap_bear_rejection,21629.6142,21614.7500,21627.7500,21588.7500,21627.7500,stop,-1.086154,0.192308,-1.461538,13.0000,-534,-0.168348,0.000000,0.000000,1.690696,3172,1853,1319,0,0,0,0,0,0,0,0,1591,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T23:10:00Z,2025-02-24T23:10:00Z,2025-02-24T23:11:00Z,2025-02-24T18:10:00-05:00,overnight,overnight,2025-02-25,short,vwap_bear_rejection,21438.3754,21434.5000,21437.0000,21429.5000,21437.0000,stop,-1.448000,0.700000,-3.000000,2.5000,-86,-0.133956,0.000000,0.000000,1.480115,642,364,278,0,0,0,0,0,0,0,0,341,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-24T23:32:00Z,2025-02-24T23:32:00Z,2025-02-24T23:35:00Z,2025-02-24T18:32:00-05:00,overnight,overnight,2025-02-25,short,vwap_bear_rejection,21434.4603,21427.2500,21436.0000,21409.7500,21409.7500,target,1.872000,3.742857,-0.085714,8.7500,-44,-0.120219,0.000000,0.000000,1.304348,366,205,161,0,0,0,0,0,0,0,0,198,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T02:26:00Z,2025-02-25T02:26:00Z,2025-02-25T02:31:00Z,2025-02-24T21:26:00-05:00,overnight,overnight,2025-02-25,long,vwap_bull_rejection,21423.7999,21429.5000,21422.7500,21443.0000,21422.7500,stop,-1.165926,0.777778,-1.407407,6.7500,105,0.167464,0.000000,0.000000,1.664675,627,261,366,0,0,0,0,0,0,0,0,404,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T04:52:00Z,2025-02-25T04:52:00Z,2025-02-25T04:59:00Z,2025-02-24T23:52:00-05:00,overnight,overnight,2025-02-25,long,vwap_bull_rejection,21425.0991,21425.2500,21422.2500,21431.2500,21422.2500,stop,-1.373333,0.916667,-2.000000,3.0000,33,0.106109,0.000000,0.000000,2.356061,311,139,172,0,0,0,0,0,0,0,0,156,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T04:59:00Z,2025-02-25T04:59:00Z,2025-02-25T05:01:00Z,2025-02-24T23:59:00-05:00,overnight,overnight,2025-02-25,short,vwap_bear_rejection,21425.0964,21423.2500,21424.7500,21420.2500,21424.7500,stop,-1.746667,1.500000,-2.333333,1.5000,-47,-0.188755,0.000000,0.000000,1.661662,249,148,101,0,0,0,0,0,0,0,0,130,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T07:01:00Z,2025-02-25T07:01:00Z,2025-02-25T07:02:00Z,2025-02-25T02:01:00-05:00,overnight,overnight,2025-02-25,short,vwap_bear_rejection,21425.4004,21419.2500,21425.5000,21406.7500,21406.7500,target,1.820800,2.160000,0.000000,6.2500,-76,-0.114804,0.000000,0.000000,2.257075,662,369,293,0,0,0,0,0,0,0,0,378,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T11:46:00Z,2025-02-25T11:46:00Z,2025-02-25T12:06:00Z,2025-02-25T06:46:00-05:00,overnight,overnight,2025-02-25,short,vwap_bear_rejection,21381.9694,21370.2500,21380.5000,21349.7500,21377.7500,timeout,-0.840976,1.097561,-0.878049,10.2500,-108,-0.102079,0.000000,0.000000,1.747172,1058,583,475,0,0,0,0,0,0,0,0,630,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T14:26:00Z,2025-02-25T14:26:00Z,2025-02-25T14:30:00Z,2025-02-25T09:26:00-05:00,overnight,overnight,2025-02-25,short,vwap_bear_rejection,21387.5782,21370.0000,21387.7500,21334.5000,21387.7500,stop,-1.063099,0.676056,-1.830986,17.7500,-638,-0.147140,0.000000,0.000000,5.123479,4336,2487,1849,0,0,0,0,0,0,0,0,2647,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T14:41:00Z,2025-02-25T14:41:00Z,2025-02-25T14:52:00Z,2025-02-25T09:41:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-02-25,short,vwap_bear_rejection,21382.1320,21342.7500,21378.2500,21271.7500,21271.7500,target,1.968451,2.542254,-0.619718,35.5000,-1228,-0.143929,0.000000,0.000000,1.441715,8532,4880,3652,0,0,0,0,0,0,0,0,4704,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T18:40:00Z,2025-02-25T18:40:00Z,2025-02-25T18:42:00Z,2025-02-25T13:40:00-05:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-02-25,long,vwap_bull_rejection,21230.0066,21243.2500,21231.2500,21267.2500,21231.2500,stop,-1.093333,0.375000,-1.208333,12.0000,452,0.118201,0.000000,0.000000,1.407383,3824,1686,2138,0,0,0,0,0,0,0,0,2085,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T23:37:00Z,2025-02-25T23:37:00Z,2025-02-25T23:42:00Z,2025-02-25T18:37:00-05:00,overnight,overnight,2025-02-26,short,vwap_bear_rejection,21225.3039,21222.0000,21225.5000,21215.0000,21225.5000,stop,-1.320000,1.857143,-1.000000,3.5000,-73,-0.265455,0.000000,0.000000,1.577740,275,174,101,0,0,0,0,0,0,0,0,160,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-25T23:46:00Z,2025-02-25T23:46:00Z,2025-02-25T23:48:00Z,2025-02-25T18:46:00-05:00,overnight,overnight,2025-02-26,short,vwap_bear_rejection,21224.6965,21217.2500,21224.2500,21203.2500,21224.2500,stop,-1.160000,0.892857,-1.000000,7.0000,-76,-0.306452,0.000000,0.000000,1.379310,248,162,86,0,0,0,0,0,0,0,0,148,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-26T00:03:00Z,2025-02-26T00:03:00Z,2025-02-26T00:08:00Z,2025-02-25T19:03:00-05:00,overnight,overnight,2025-02-26,long,vwap_bull_rejection,21223.9887,21232.0000,21224.7500,21246.5000,21224.7500,stop,-1.154483,0.724138,-1.310345,7.2500,144,0.411429,0.000000,0.000000,1.648999,350,103,247,0,0,0,0,0,0,0,0,184,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-26T12:57:00Z,2025-02-26T12:57:00Z,2025-02-26T13:05:00Z,2025-02-26T07:57:00-05:00,overnight,overnight,2025-02-26,long,vwap_bull_rejection,21272.1564,21284.5000,21273.5000,21306.5000,21273.5000,stop,-1.101818,1.272727,-1.045455,11.0000,135,0.177398,0.000000,0.000000,1.319005,761,313,448,0,0,0,0,0,0,0,0,448,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-26T17:51:00Z,2025-02-26T17:51:00Z,2025-02-26T17:52:00Z,2025-02-26T12:51:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-02-26,short,vwap_bear_rejection,21306.4748,21303.5000,21308.2500,21294.0000,21294.0000,target,1.764211,4.736842,-0.052632,4.7500,-764,-0.186888,0.000000,0.000000,1.236072,4088,2426,1662,0,0,0,0,0,0,0,0,2271,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-26T21:25:00Z,2025-02-26T21:25:00Z,2025-02-26T21:27:00Z,2025-02-26T16:25:00-05:00,overnight,overnight,2025-02-26,short,vwap_bear_rejection,21261.9738,21244.0000,21260.7500,21210.5000,21210.5000,target,1.933134,3.000000,-0.402985,16.7500,-231,-0.116139,0.000000,0.000000,1.326221,1989,1110,879,0,0,0,0,0,0,0,0,1166,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-26T23:21:00Z,2025-02-26T23:21:00Z,2025-02-26T23:23:00Z,2025-02-26T18:21:00-05:00,overnight,overnight,2025-02-27,short,vwap_bear_rejection,21236.1429,21230.5000,21235.2500,21221.0000,21221.0000,target,1.764211,5.736842,-0.526316,4.7500,-128,-0.107023,0.000000,0.000000,1.963875,1196,662,534,0,0,0,0,0,0,0,0,667,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T01:41:00Z,2025-02-27T01:41:00Z,2025-02-27T01:45:00Z,2025-02-26T20:41:00-05:00,overnight,overnight,2025-02-27,long,vwap_bull_rejection,21180.3480,21190.7500,21180.7500,21210.7500,21180.7500,stop,-1.112000,0.200000,-1.450000,10.0000,150,0.237342,0.000000,0.000000,1.274194,632,241,391,0,0,0,0,0,0,0,0,379,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T02:16:00Z,2025-02-27T02:16:00Z,2025-02-27T02:20:00Z,2025-02-26T21:16:00-05:00,overnight,overnight,2025-02-27,short,vwap_bear_rejection,21179.4726,21174.0000,21181.0000,21160.0000,21181.0000,stop,-1.160000,0.464286,-1.928571,7.0000,-164,-0.224044,0.000000,0.000000,1.641440,732,448,284,0,0,0,0,0,0,0,0,429,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T02:20:00Z,2025-02-27T02:20:00Z,2025-02-27T02:22:00Z,2025-02-26T21:20:00-05:00,overnight,overnight,2025-02-27,long,vwap_bull_rejection,21179.4614,21185.2500,21178.7500,21198.2500,21198.2500,target,1.827692,3.346154,0.000000,6.5000,91,0.132075,0.000000,0.000000,1.452055,689,299,390,0,0,0,0,0,0,0,0,432,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T23:05:00Z,2025-02-27T23:05:00Z,2025-02-27T23:12:00Z,2025-02-27T18:05:00-05:00,overnight,overnight,2025-02-28,long,vwap_bull_rejection,20661.9946,20670.0000,20659.7500,20690.5000,20659.7500,stop,-1.109268,0.268293,-1.658537,10.2500,187,0.255814,0.000000,0.000000,1.419004,731,272,459,0,0,0,0,0,0,0,0,446,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T23:31:00Z,2025-02-27T23:31:00Z,2025-02-27T23:34:00Z,2025-02-27T18:31:00-05:00,overnight,overnight,2025-02-28,long,vwap_bull_rejection,20658.0610,20668.2500,20657.7500,20689.2500,20657.7500,stop,-1.106667,0.452381,-1.071429,10.5000,230,0.317680,0.000000,0.000000,1.874434,724,247,477,0,0,0,0,0,0,0,0,450,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T23:46:00Z,2025-02-27T23:46:00Z,2025-02-27T23:47:00Z,2025-02-27T18:46:00-05:00,overnight,overnight,2025-02-28,short,vwap_bear_rejection,20661.3258,20656.5000,20660.5000,20648.5000,20660.5000,stop,-1.280000,1.062500,-1.312500,4.0000,-181,-0.200000,0.000000,0.000000,1.850337,905,543,362,0,0,0,0,0,0,0,0,479,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-27T23:56:00Z,2025-02-27T23:56:00Z,2025-02-28T00:01:00Z,2025-02-27T18:56:00-05:00,overnight,overnight,2025-02-28,long,vwap_bull_rejection,20661.6590,20666.7500,20661.5000,20677.2500,20677.2500,target,1.786667,3.333333,-0.142857,5.2500,256,0.335079,0.000000,0.000000,1.334964,764,254,510,0,0,0,0,0,0,0,0,427,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-28T01:22:00Z,2025-02-28T01:22:00Z,2025-02-28T01:24:00Z,2025-02-27T20:22:00-05:00,overnight,overnight,2025-02-28,long,vwap_bull_rejection,20656.0707,20664.7500,20657.5000,20679.2500,20657.5000,stop,-1.154483,0.344828,-1.137931,7.2500,245,0.369532,0.000000,0.000000,1.295175,663,209,454,0,0,0,0,0,0,0,0,271,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-28T02:00:00Z,2025-02-28T02:00:00Z,2025-02-28T02:01:00Z,2025-02-27T21:00:00-05:00,overnight,overnight,2025-02-28,short,vwap_bear_rejection,20638.4485,20625.7500,20639.0000,20599.2500,20639.0000,stop,-1.084528,1.415094,-1.509434,13.2500,-316,-0.247649,0.000000,0.000000,1.837161,1276,796,480,0,0,0,0,0,0,0,0,761,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-28T05:01:00Z,2025-02-28T05:01:00Z,2025-02-28T05:21:00Z,2025-02-28T00:01:00-05:00,overnight,overnight,2025-02-28,long,vwap_bull_rejection,20611.8357,20627.7500,20612.5000,20658.2500,20631.5000,timeout,0.172459,1.180328,-0.196721,15.2500,174,0.116155,0.000000,0.000000,2.872483,1498,662,836,0,0,0,0,0,0,0,0,963,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-02-28T18:56:00Z,2025-02-28T18:56:00Z,2025-02-28T19:16:00Z,2025-02-28T13:56:00-05:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-02-28,short,vwap_bear_rejection,20630.9503,20598.7500,20631.5000,20533.2500,20571.2500,timeout,0.805496,1.877863,-0.305344,32.7500,-1142,-0.241438,0.000000,0.000000,1.208097,4730,2936,1794,0,0,0,0,0,0,0,0,2592,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-02T23:06:00Z,2025-03-02T23:06:00Z,2025-03-02T23:09:00Z,2025-03-02T18:06:00-05:00,overnight,overnight,2025-03-03,long,vwap_bull_rejection,20988.4097,20991.5000,20983.0000,21008.5000,21008.5000,target,1.868235,2.382353,-0.382353,8.5000,338,0.178270,0.000000,0.000000,3.075925,1896,779,1117,0,0,0,0,0,0,0,0,1263,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-03T01:55:00Z,2025-03-03T01:55:00Z,2025-03-03T02:02:00Z,2025-03-02T20:55:00-05:00,overnight,overnight,2025-03-03,long,vwap_bull_rejection,20931.1346,20938.0000,20930.2500,20953.5000,20953.5000,target,1.855484,2.032258,-0.161290,7.7500,361,0.285375,0.000000,0.000000,2.236168,1265,452,813,0,0,0,0,0,0,0,0,580,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-03T02:36:00Z,2025-03-03T02:36:00Z,2025-03-03T02:48:00Z,2025-03-02T21:36:00-05:00,overnight,overnight,2025-03-03,long,vwap_bull_rejection,20932.5152,20942.7500,20932.2500,20963.7500,20932.2500,stop,-1.106667,0.500000,-1.000000,10.5000,283,0.367056,0.000000,0.000000,1.801823,771,244,527,0,0,0,0,0,0,0,0,398,0
