instrument,timeframe,variant,signal_time,entry_time,exit_time,entry_session_time,session_rollup,rth_segment,trading_day,direction,reason,level,entry,stop,target,exit,outcome,r,mfe_r,mae_r,risk_points,delta,delta_pct,depth_imbalance,wick_ratio,volume_ratio,signal_volume,bid_volume,ask_volume,depth_bid_churn,depth_ask_churn,top_bid_churn,top_ask_churn,quote_bid_churn,quote_ask_churn,bid_quote_updates,ask_quote_updates,signal_trades,signal_depth_rows,pnl
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-20T22:06:00Z,2025-03-20 22:06:00+00:00,2025-03-20 22:10:00+00:00,2025-03-20T18:06:00-04:00,overnight,overnight,2025-03-21,short,vwap_bear_rejection,19895.8072000000,19892.2500000000,19896.2500000000,19884.2500000000,19884.2500000000,target,1.7200000000,2.6875000000,0.0000000000,4.0000000000,-98,-0.4803920000,0.0000000000,0.0000000000,1.2401220000,204,151,53,0,0,0,0,0,0,0,0,139,0,13.7600000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-20T22:51:00Z,2025-03-20 22:51:00+00:00,2025-03-20 23:02:00+00:00,2025-03-20T18:51:00-04:00,overnight,overnight,2025-03-21,short,vwap_bear_rejection,19896.2410000000,19890.7500000000,19896.0000000000,19880.2500000000,19880.2500000000,target,1.7866670000,2.9523810000,-0.0476190000,5.2500000000,-126,-0.4117650000,0.0000000000,0.0000000000,2.0013080000,306,216,90,0,0,0,0,0,0,0,0,184,0,18.7600035000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-20T23:49:00Z,2025-03-20 23:49:00+00:00,2025-03-20 23:50:00+00:00,2025-03-20T19:49:00-04:00,overnight,overnight,2025-03-21,long,vwap_bull_rejection,19876.0822000000,19876.5000000000,19874.7500000000,19880.0000000000,19874.7500000000,stop,-1.6400000000,0.2857140000,-1.2857140000,1.7500000000,115,0.2277230000,0.0000000000,0.0000000000,2.0696720000,505,195,310,0,0,0,0,0,0,0,0,258,0,-5.7400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-21T14:57:00Z,2025-03-21 14:57:00+00:00,2025-03-21 15:15:00+00:00,2025-03-21T10:57:00-04:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-03-21,long,vwap_bull_rejection,19747.7959000000,19780.2500000000,19748.5000000000,19843.7500000000,19748.5000000000,stop,-1.0352760000,0.9921260000,-1.0078740000,31.7500000000,2560,0.2560510000,0.0000000000,0.0000000000,2.5878090000,9998,3719,6279,0,0,0,0,0,0,0,0,5375,0,-65.7400260000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-21T15:16:00Z,2025-03-21 15:16:00+00:00,2025-03-21 15:36:00+00:00,2025-03-21T11:16:00-04:00,rth_09_30_16_00,rth_mid_11_00_11_30,2025-03-21,short,vwap_bear_rejection,19750.3028000000,19733.7500000000,19755.5000000000,19690.2500000000,19725.5000000000,timeout,0.3278160000,1.1954020000,-0.9770110000,21.7500000000,-1000,-0.1783800000,0.0000000000,0.0000000000,1.4028850000,5606,3303,2303,0,0,0,0,0,0,0,0,3194,0,14.2599960000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-23T22:10:00Z,2025-03-23 22:10:00+00:00,2025-03-23 22:12:00+00:00,2025-03-23T18:10:00-04:00,overnight,overnight,2025-03-24,short,vwap_bear_rejection,20081.9860000000,20080.2500000000,20084.7500000000,20071.2500000000,20084.7500000000,stop,-1.2488890000,1.5555560000,-1.0555560000,4.5000000000,-190,-0.2188940000,0.0000000000,0.0000000000,1.2750640000,868,529,339,0,0,0,0,0,0,0,0,446,0,-11.2400010000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-23T22:46:00Z,2025-03-23 22:46:00+00:00,2025-03-23 22:55:00+00:00,2025-03-23T18:46:00-04:00,overnight,overnight,2025-03-24,short,vwap_bear_rejection,20078.2775000000,20072.0000000000,20077.2500000000,20061.5000000000,20061.5000000000,target,1.7866670000,2.2380950000,-0.8571430000,5.2500000000,-66,-0.1410260000,0.0000000000,0.0000000000,1.2297990000,468,267,201,0,0,0,0,0,0,0,0,228,0,18.7600035000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-24T04:03:00Z,2025-03-24 04:03:00+00:00,2025-03-24 04:04:00+00:00,2025-03-24T00:03:00-04:00,overnight,overnight,2025-03-24,long,vwap_bull_rejection,20098.4411000000,20099.2500000000,20097.0000000000,20103.7500000000,20097.0000000000,stop,-1.4977780000,0.4444440000,-1.3333330000,2.2500000000,46,0.2300000000,0.0000000000,0.0000000000,1.6515280000,200,77,123,0,0,0,0,0,0,0,0,107,0,-6.7400010000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-24T22:09:00Z,2025-03-24 22:09:00+00:00,2025-03-24 22:29:00+00:00,2025-03-24T18:09:00-04:00,overnight,overnight,2025-03-25,short,vwap_bear_rejection,20360.6719000000,20354.0000000000,20360.2500000000,20341.5000000000,20341.5000000000,target,1.8208000000,2.0400000000,-0.5200000000,6.2500000000,-147,-0.4851490000,0.0000000000,0.0000000000,1.4333020000,303,225,78,0,0,0,0,0,0,0,0,164,0,22.7600000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-24T23:31:00Z,2025-03-24 23:31:00+00:00,2025-03-24 23:36:00+00:00,2025-03-24T19:31:00-04:00,overnight,overnight,2025-03-25,long,vwap_bull_rejection,20351.2243000000,20355.5000000000,20351.5000000000,20363.5000000000,20363.5000000000,target,1.7200000000,2.1875000000,-0.7500000000,4.0000000000,160,0.2359880000,0.0000000000,0.0000000000,6.8658230000,678,259,419,0,0,0,0,0,0,0,0,350,0,13.7600000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-25T00:02:00Z,2025-03-25 00:02:00+00:00,2025-03-25 00:04:00+00:00,2025-03-24T20:02:00-04:00,overnight,overnight,2025-03-25,long,vwap_bull_rejection,20353.9651000000,20359.7500000000,20354.5000000000,20370.2500000000,20354.5000000000,stop,-1.2133330000,0.7142860000,-1.0000000000,5.2500000000,57,0.2150940000,0.0000000000,0.0000000000,1.3684480000,265,104,161,0,0,0,0,0,0,0,0,164,0,-12.7399965000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-25T07:01:00Z,2025-03-25 07:01:00+00:00,2025-03-25 07:09:00+00:00,2025-03-25T03:01:00-04:00,overnight,overnight,2025-03-25,long,vwap_bull_rejection,20350.3220000000,20355.7500000000,20348.7500000000,20369.7500000000,20369.7500000000,target,1.8400000000,2.3214290000,-0.1428570000,7.0000000000,149,0.2066570000,0.0000000000,0.0000000000,7.1209880000,721,286,435,0,0,0,0,0,0,0,0,392,0,25.7600000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-25T08:06:00Z,2025-03-25 08:06:00+00:00,2025-03-25 08:16:00+00:00,2025-03-25T04:06:00-04:00,overnight,overnight,2025-03-25,short,vwap_bear_rejection,20351.0171000000,20337.7500000000,20351.2500000000,20310.7500000000,20310.7500000000,target,1.9170370000,2.4444440000,-0.1666670000,13.5000000000,-136,-0.1770830000,0.0000000000,0.0000000000,2.8433910000,768,452,316,0,0,0,0,0,0,0,0,408,0,51.7599990000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-25T09:55:00Z,2025-03-25 09:55:00+00:00,2025-03-25 09:56:00+00:00,2025-03-25T05:55:00-04:00,overnight,overnight,2025-03-25,long,vwap_bull_rejection,20338.8129000000,20342.5000000000,20339.2500000000,20349.0000000000,20339.2500000000,stop,-1.3446150000,0.3076920000,-1.0000000000,3.2500000000,129,0.2118230000,0.0000000000,0.0000000000,1.6594010000,609,240,369,0,0,0,0,0,0,0,0,324,0,-8.7399975000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-25T18:51:00Z,2025-03-25 18:51:00+00:00,2025-03-25 18:53:00+00:00,2025-03-25T14:51:00-04:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-03-25,long,vwap_bull_rejection,20416.0477000000,20422.2500000000,20413.2500000000,20440.2500000000,20413.2500000000,stop,-1.1244440000,0.3333330000,-1.1388890000,9.0000000000,283,0.1204770000,0.0000000000,0.0000000000,1.5434150000,2349,1033,1316,0,0,0,0,0,0,0,0,1225,0,-20.2399920000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-25T23:22:00Z,2025-03-25 23:22:00+00:00,2025-03-25 23:24:00+00:00,2025-03-25T19:22:00-04:00,overnight,overnight,2025-03-26,short,vwap_bear_rejection,20514.0994000000,20510.7500000000,20514.0000000000,20504.2500000000,20514.0000000000,stop,-1.3446150000,0.0000000000,-1.4615380000,3.2500000000,-24,-0.1379310000,0.0000000000,0.0000000000,1.4795920000,174,99,75,0,0,0,0,0,0,0,0,79,0,-8.7399975000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T00:02:00Z,2025-03-26 00:02:00+00:00,2025-03-26 00:04:00+00:00,2025-03-25T20:02:00-04:00,overnight,overnight,2025-03-26,short,vwap_bear_rejection,20516.8685000000,20515.2500000000,20516.7500000000,20512.2500000000,20512.2500000000,target,1.2533330000,2.5000000000,-0.3333330000,1.5000000000,-98,-0.2177780000,0.0000000000,0.0000000000,1.7314350000,450,274,176,0,0,0,0,0,0,0,0,261,0,3.7599990000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T00:14:00Z,2025-03-26 00:14:00+00:00,2025-03-26 00:18:00+00:00,2025-03-25T20:14:00-04:00,overnight,overnight,2025-03-26,long,vwap_bull_rejection,20516.7196000000,20519.2500000000,20516.2500000000,20525.2500000000,20525.2500000000,target,1.6266670000,2.4166670000,-0.3333330000,3.0000000000,173,0.5323080000,0.0000000000,0.0000000000,1.5643800000,325,76,249,0,0,0,0,0,0,0,0,170,0,9.7600020000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T11:37:00Z,2025-03-26 11:37:00+00:00,2025-03-26 11:57:00+00:00,2025-03-26T07:37:00-04:00,overnight,overnight,2025-03-26,long,vwap_bull_rejection,20480.0088000000,20484.0000000000,20479.0000000000,20494.0000000000,20483.5000000000,timeout,-0.3240000000,1.8000000000,-0.4500000000,5.0000000000,195,0.2404440000,0.0000000000,0.0000000000,2.8091440000,811,308,503,0,0,0,0,0,0,0,0,396,0,-3.2400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T13:06:00Z,2025-03-26 13:06:00+00:00,2025-03-26 13:08:00+00:00,2025-03-26T09:06:00-04:00,overnight,overnight,2025-03-26,short,vwap_bear_rejection,20478.3770000000,20470.7500000000,20477.5000000000,20457.2500000000,20477.5000000000,stop,-1.1659260000,0.4444440000,-2.3333330000,6.7500000000,-267,-0.3144880000,0.0000000000,0.0000000000,1.4050480000,849,558,291,0,0,0,0,0,0,0,0,450,0,-15.7400010000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T13:12:00Z,2025-03-26 13:12:00+00:00,2025-03-26 13:17:00+00:00,2025-03-26T09:12:00-04:00,overnight,overnight,2025-03-26,short,vwap_bear_rejection,20478.3772000000,20476.5000000000,20480.0000000000,20469.5000000000,20469.5000000000,target,1.6800000000,3.0714290000,0.0000000000,3.5000000000,-164,-0.1915890000,0.0000000000,0.0000000000,1.5212370000,856,510,346,0,0,0,0,0,0,0,0,478,0,11.7600000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T13:40:00Z,2025-03-26 13:40:00+00:00,2025-03-26 13:47:00+00:00,2025-03-26T09:40:00-04:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-03-26,short,vwap_bear_rejection,20469.4478000000,20458.2500000000,20475.2500000000,20424.2500000000,20424.2500000000,target,1.9341180000,2.3676470000,-0.8382350000,17.0000000000,-1088,-0.1274600000,0.0000000000,0.0000000000,2.2370440000,8536,4812,3724,0,0,0,0,0,0,0,0,4196,0,65.7600120000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-26T22:04:00Z,2025-03-26 22:04:00+00:00,2025-03-26 22:15:00+00:00,2025-03-26T18:04:00-04:00,overnight,overnight,2025-03-27,long,vwap_bull_rejection,20050.3403000000,20065.2500000000,20046.7500000000,20102.2500000000,20046.7500000000,stop,-1.0605410000,1.6216220000,-1.1756760000,18.5000000000,186,0.1700180000,0.0000000000,0.0000000000,2.1897520000,1094,454,640,0,0,0,0,0,0,0,0,637,0,-39.2400170000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T07:52:00Z,2025-03-27 07:52:00+00:00,2025-03-27 08:01:00+00:00,2025-03-27T03:52:00-04:00,overnight,overnight,2025-03-27,short,vwap_bear_rejection,20083.1198000000,20077.2500000000,20087.2500000000,20057.2500000000,20087.2500000000,stop,-1.1120000000,0.8750000000,-1.4500000000,10.0000000000,-331,-0.2802710000,0.0000000000,0.0000000000,2.6542310000,1181,756,425,0,0,0,0,0,0,0,0,606,0,-22.2400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T08:04:00Z,2025-03-27 08:04:00+00:00,2025-03-27 08:09:00+00:00,2025-03-27T04:04:00-04:00,overnight,overnight,2025-03-27,short,vwap_bear_rejection,20082.9545000000,20066.7500000000,20080.7500000000,20038.7500000000,20038.7500000000,target,1.9200000000,2.5714290000,0.0000000000,14.0000000000,-155,-0.1533140000,0.0000000000,0.0000000000,1.8955660000,1011,583,428,0,0,0,0,0,0,0,0,633,0,53.7600000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T08:56:00Z,2025-03-27 08:56:00+00:00,2025-03-27 09:16:00+00:00,2025-03-27T04:56:00-04:00,overnight,overnight,2025-03-27,long,vwap_bull_rejection,20079.4015000000,20094.5000000000,20080.7500000000,20122.0000000000,20113.5000000000,timeout,1.3003640000,1.6181820000,-0.1272730000,13.7500000000,342,0.3288460000,0.0000000000,0.0000000000,2.3760570000,1040,349,691,0,0,0,0,0,0,0,0,542,0,35.7600100000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T11:13:00Z,2025-03-27 11:13:00+00:00,2025-03-27 11:23:00+00:00,2025-03-27T07:13:00-04:00,overnight,overnight,2025-03-27,short,vwap_bear_rejection,20084.5371000000,20072.0000000000,20083.7500000000,20048.5000000000,20048.5000000000,target,1.9046810000,2.1702130000,-0.3191490000,11.7500000000,-190,-0.2256530000,0.0000000000,0.0000000000,1.2647390000,842,516,326,0,0,0,0,0,0,0,0,507,0,44.7600035000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T12:32:00Z,2025-03-27 12:32:00+00:00,2025-03-27 12:35:00+00:00,2025-03-27T08:32:00-04:00,overnight,overnight,2025-03-27,long,vwap_bull_rejection,20081.8273000000,20091.0000000000,20081.0000000000,20111.0000000000,20081.0000000000,stop,-1.1120000000,0.8250000000,-1.9750000000,10.0000000000,544,0.1566820000,0.0000000000,0.0000000000,5.7521540000,3472,1464,2008,0,0,0,0,0,0,0,0,2038,0,-22.2400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T15:42:00Z,2025-03-27 15:42:00+00:00,2025-03-27 15:43:00+00:00,2025-03-27T11:42:00-04:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-27,short,vwap_bear_rejection,20076.8412000000,20062.7500000000,20075.2500000000,20037.7500000000,20075.2500000000,stop,-1.0896000000,0.2400000000,-1.7000000000,12.5000000000,-605,-0.1192120000,0.0000000000,0.0000000000,1.3774670000,5075,2840,2235,0,0,0,0,0,0,0,0,2872,0,-27.2400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T18:19:00Z,2025-03-27 18:19:00+00:00,2025-03-27 18:21:00+00:00,2025-03-27T14:19:00-04:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-03-27,short,vwap_bear_rejection,20072.1795000000,20059.2500000000,20072.5000000000,20032.7500000000,20072.5000000000,stop,-1.0845280000,0.1886790000,-1.0566040000,13.2500000000,-654,-0.1816670000,0.0000000000,0.0000000000,1.3979770000,3600,2127,1473,0,0,0,0,0,0,0,0,1971,0,-28.7399920000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T18:58:00Z,2025-03-27 18:58:00+00:00,2025-03-27 19:01:00+00:00,2025-03-27T14:58:00-04:00,rth_09_30_16_00,rth_afternoon_13_30_15_00,2025-03-27,short,vwap_bear_rejection,20072.2848000000,20061.0000000000,20072.0000000000,20039.0000000000,20039.0000000000,target,1.8981820000,2.1818180000,-0.0909090000,11.0000000000,-722,-0.2528010000,0.0000000000,0.0000000000,1.2393140000,2856,1789,1067,0,0,0,0,0,0,0,0,1450,0,41.7600040000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T22:06:00Z,2025-03-27 22:06:00+00:00,2025-03-27 22:11:00+00:00,2025-03-27T18:06:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,20000.1086000000,19996.5000000000,20002.5000000000,19984.5000000000,19984.5000000000,target,1.8133330000,2.1666670000,-0.2083330000,6.0000000000,-70,-0.1707320000,0.0000000000,0.0000000000,1.4847000000,410,240,170,0,0,0,0,0,0,0,0,276,0,21.7599960000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T22:55:00Z,2025-03-27 22:55:00+00:00,2025-03-27 23:01:00+00:00,2025-03-27T18:55:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,19996.5808000000,19990.0000000000,19996.2500000000,19977.5000000000,19996.2500000000,stop,-1.1792000000,0.5600000000,-1.0400000000,6.2500000000,-95,-0.3479850000,0.0000000000,0.0000000000,2.1649480000,273,184,89,0,0,0,0,0,0,0,0,136,0,-14.7400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-27T23:01:00Z,2025-03-27 23:01:00+00:00,2025-03-27 23:04:00+00:00,2025-03-27T19:01:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,19996.1132000000,19990.0000000000,19996.7500000000,19976.5000000000,19976.5000000000,target,1.8340740000,2.5925930000,-0.0370370000,6.7500000000,-58,-0.1812500000,0.0000000000,0.0000000000,2.7107160000,320,189,131,0,0,0,0,0,0,0,0,181,0,24.7599990000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-28T04:57:00Z,2025-03-28 04:57:00+00:00,2025-03-28 05:03:00+00:00,2025-03-28T00:57:00-04:00,overnight,overnight,2025-03-28,long,vwap_bull_rejection,19974.8816000000,19978.0000000000,19974.2500000000,19985.5000000000,19985.5000000000,target,1.7013330000,2.1333330000,0.0000000000,3.7500000000,21,0.1707320000,0.0000000000,0.0000000000,1.5540110000,123,51,72,0,0,0,0,0,0,0,0,82,0,12.7599975000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-28T06:48:00Z,2025-03-28 06:48:00+00:00,2025-03-28 06:51:00+00:00,2025-03-28T02:48:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,19976.9753000000,19972.7500000000,19977.5000000000,19963.2500000000,19963.2500000000,target,1.7642110000,3.1052630000,-0.3684210000,4.7500000000,-148,-0.2740740000,0.0000000000,0.0000000000,2.3653090000,540,344,196,0,0,0,0,0,0,0,0,278,0,16.7600045000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-28T11:05:00Z,2025-03-28 11:05:00+00:00,2025-03-28 11:18:00+00:00,2025-03-28T07:05:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,19940.1025000000,19932.7500000000,19939.7500000000,19918.7500000000,19939.7500000000,stop,-1.1600000000,1.6428570000,-1.2857140000,7.0000000000,-210,-0.2370200000,0.0000000000,0.0000000000,1.8324720000,886,548,338,0,0,0,0,0,0,0,0,507,0,-16.2400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-28T11:29:00Z,2025-03-28 11:29:00+00:00,2025-03-28 11:32:00+00:00,2025-03-28T07:29:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,19939.9014000000,19932.5000000000,19940.2500000000,19917.0000000000,19917.0000000000,target,1.8554840000,2.0645160000,0.0000000000,7.7500000000,-89,-0.1410460000,0.0000000000,0.0000000000,1.5052480000,631,360,271,0,0,0,0,0,0,0,0,375,0,28.7600020000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-28T11:57:00Z,2025-03-28 11:57:00+00:00,2025-03-28 12:01:00+00:00,2025-03-28T07:57:00-04:00,overnight,overnight,2025-03-28,long,vwap_bull_rejection,19939.3705000000,19945.5000000000,19938.0000000000,19960.5000000000,19938.0000000000,stop,-1.1493330000,0.8666670000,-1.2333330000,7.5000000000,191,0.3167500000,0.0000000000,0.0000000000,1.2908060000,603,206,397,0,0,0,0,0,0,0,0,343,0,-17.2399950000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-28T12:31:00Z,2025-03-28 12:31:00+00:00,2025-03-28 12:51:00+00:00,2025-03-28T08:31:00-04:00,overnight,overnight,2025-03-28,short,vwap_bear_rejection,19938.9494000000,19905.5000000000,19937.2500000000,19842.0000000000,19892.5000000000,timeout,0.3741730000,1.3307090000,-0.4330710000,31.7500000000,-714,-0.1256600000,0.0000000000,0.0000000000,12.7857790000,5682,3198,2484,0,0,0,0,0,0,0,0,3579,0,23.7599855000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-30T22:33:00Z,2025-03-30 22:33:00+00:00,2025-03-30 22:36:00+00:00,2025-03-30T18:33:00-04:00,overnight,overnight,2025-03-31,short,vwap_bear_rejection,19300.5946000000,19292.7500000000,19303.2500000000,19271.7500000000,19303.2500000000,stop,-1.1066670000,0.1904760000,-1.0476190000,10.5000000000,-175,-0.3119430000,0.0000000000,0.0000000000,1.2200960000,561,368,193,0,0,0,0,0,0,0,0,349,0,-23.2400070000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-30T22:41:00Z,2025-03-30 22:41:00+00:00,2025-03-30 22:59:00+00:00,2025-03-30T18:41:00-04:00,overnight,overnight,2025-03-31,long,vwap_bull_rejection,19300.6083000000,19309.2500000000,19302.0000000000,19323.7500000000,19302.0000000000,stop,-1.1544830000,1.8275860000,-1.2413790000,7.2500000000,321,0.5563260000,0.0000000000,0.0000000000,1.6329420000,577,128,449,0,0,0,0,0,0,0,0,299,0,-16.7400035000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T01:22:00Z,2025-03-31 01:22:00+00:00,2025-03-31 01:37:00+00:00,2025-03-30T21:22:00-04:00,overnight,overnight,2025-03-31,long,vwap_bull_rejection,19245.9682000000,19254.0000000000,19244.2500000000,19273.5000000000,19244.2500000000,stop,-1.1148720000,1.8717950000,-1.7435900000,9.7500000000,410,0.2916070000,0.0000000000,0.0000000000,2.3421620000,1406,498,908,0,0,0,0,0,0,0,0,735,0,-21.7400040000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T05:07:00Z,2025-03-31 05:07:00+00:00,2025-03-31 05:11:00+00:00,2025-03-31T01:07:00-04:00,overnight,overnight,2025-03-31,long,vwap_bull_rejection,19237.6167000000,19242.0000000000,19236.7500000000,19252.5000000000,19236.7500000000,stop,-1.2133330000,0.6190480000,-1.1904760000,5.2500000000,75,0.1527490000,0.0000000000,0.0000000000,2.1924540000,491,208,283,0,0,0,0,0,0,0,0,285,0,-12.7399965000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T05:42:00Z,2025-03-31 05:42:00+00:00,2025-03-31 05:47:00+00:00,2025-03-31T01:42:00-04:00,overnight,overnight,2025-03-31,short,vwap_bear_rejection,19237.8922000000,19229.2500000000,19239.0000000000,19209.7500000000,19239.0000000000,stop,-1.1148720000,0.6410260000,-1.0000000000,9.7500000000,-77,-0.2284870000,0.0000000000,0.0000000000,1.2476860000,337,207,130,0,0,0,0,0,0,0,0,193,0,-21.7400040000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T07:28:00Z,2025-03-31 07:28:00+00:00,2025-03-31 07:29:00+00:00,2025-03-31T03:28:00-04:00,overnight,overnight,2025-03-31,long,vwap_bull_rejection,19234.7984000000,19239.2500000000,19235.7500000000,19246.2500000000,19235.7500000000,stop,-1.3200000000,1.1428570000,-2.3571430000,3.5000000000,144,0.1345790000,0.0000000000,0.0000000000,1.4319170000,1070,463,607,0,0,0,0,0,0,0,0,594,0,-9.2400000000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T10:50:00Z,2025-03-31 10:50:00+00:00,2025-03-31 11:07:00+00:00,2025-03-31T06:50:00-04:00,overnight,overnight,2025-03-31,short,vwap_bear_rejection,19230.7639000000,19215.7500000000,19231.0000000000,19185.2500000000,19185.2500000000,target,1.9265570000,2.6393440000,-0.8524590000,15.2500000000,-109,-0.2275570000,0.0000000000,0.0000000000,1.5429220000,479,294,185,0,0,0,0,0,0,0,0,316,0,58.7599885000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T13:01:00Z,2025-03-31 13:01:00+00:00,2025-03-31 13:02:00+00:00,2025-03-31T09:01:00-04:00,overnight,overnight,2025-03-31,long,vwap_bull_rejection,19220.5101000000,19229.5000000000,19219.0000000000,19250.5000000000,19219.0000000000,stop,-1.1066670000,0.0000000000,-1.3095240000,10.5000000000,703,0.2572260000,0.0000000000,0.0000000000,4.5443960000,2733,1015,1718,0,0,0,0,0,0,0,0,1605,0,-23.2400070000
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-31T13:03:00Z,2025-03-31 13:03:00+00:00,2025-03-31 13:08:00+00:00,2025-03-31T09:03:00-04:00,overnight,overnight,2025-03-31,short,vwap_bear_rejection,19220.4828000000,19209.5000000000,19220.2500000000,19188.0000000000,19220.2500000000,stop,-1.1041860000,0.4186050000,-1.2790700000,10.7500000000,-457,-0.2858040000,0.0000000000,0.0000000000,2.1647600000,1599,1028,571,0,0,0,0,0,0,0,0,903,0,-23.7399990000
